"No.","Time","Source","Destination","Protocol","Length","Info"
"3371","28791.892039","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"3372","28792.167256","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3373","28792.171158","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3374","28795.996988","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"3375","28796.175415","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3376","28796.179318","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3377","28796.547803","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"3378","28800.183456","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3379","28800.187360","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3380","28802.064984","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"3381","28804.190288","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3382","28804.194190","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3383","28806.193216","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"3384","28808.199807","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3385","28808.202735","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3386","28812.207746","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3387","28812.211615","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3388","28812.270247","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"3389","28816.215984","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3390","28816.219889","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3391","28816.380979","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"3392","28820.223796","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3393","28820.227706","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3394","28820.834262","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"3395","28822.263231","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"3396","28824.231541","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3397","28824.235456","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3398","28826.548703","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"3399","28828.238959","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3400","28828.242875","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3401","28832.247183","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3402","28832.251087","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3403","28832.460968","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"3404","28836.255908","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3405","28836.258839","PcsCompu_3c:b5:2b","Broadcast","ARP","60","Who has 10.0.0.1? Tell 10.0.0.2"
"3406","28836.270564","c2:01:78:a0:00:00","PcsCompu_3c:b5:2b","ARP","60","10.0.0.1 is at c2:01:78:a0:00:00"
"3407","28836.275393","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3408","28836.678532","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"3409","28840.283375","PcsCompu_3c:b5:2b","Broadcast","ARP","60","Who has 10.0.0.3? Tell 10.0.0.2"
"3410","28840.285344","c2:02:59:88:00:00","PcsCompu_3c:b5:2b","ARP","60","10.0.0.3 is at c2:02:59:88:00:00"
"3411","28840.291146","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3412","28840.294111","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3413","28842.602931","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"3414","28844.299278","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3415","28844.303174","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3416","28846.637851","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"3417","28848.307484","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3418","28848.311391","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3419","28852.315419","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3420","28852.319323","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3421","28852.776533","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"3422","28856.322728","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3423","28856.326633","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3424","28856.876180","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"3425","28857.476041","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"3426","28860.331548","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3427","28860.335452","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3428","28862.939934","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"3429","28864.339141","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3430","28864.343052","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3431","28867.103623","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"3432","28868.347845","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3433","28868.351714","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3434","28872.355177","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3435","28872.359045","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3436","28873.179328","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"3437","28876.363771","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3438","28876.366736","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3439","28877.382920","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"3440","28880.372087","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3441","28880.375959","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3442","28881.946780","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"3443","28883.591298","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"3444","28884.383850","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3445","28884.387769","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3446","28887.830068","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"3447","28888.394952","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3448","28888.399832","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3449","28892.420715","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3450","28892.442189","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3451","28894.163739","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"3452","28896.450463","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3453","28896.454367","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3454","28898.211889","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"3455","28900.458895","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3456","28900.462799","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3457","28904.401065","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"3458","28904.467386","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3459","28904.471256","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3460","28908.414208","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"3461","28908.475530","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3462","28908.478493","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3463","28912.483222","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3464","28912.487125","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3465","28914.614741","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"3466","28916.491092","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3467","28916.494995","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3468","28918.651193","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"3469","28919.313800","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"3470","28920.499405","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3471","28920.502334","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3472","28924.508265","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3473","28924.513143","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3474","28924.786233","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"3475","28928.519273","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3476","28928.523186","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3477","28928.834337","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"3478","28932.527064","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3479","28932.538776","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3480","28935.046720","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"3481","28936.542877","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3482","28936.546746","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3483","28939.038267","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"3484","28940.551583","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3485","28940.555452","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3486","28943.554289","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"3487","28944.559660","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3488","28944.562623","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3489","28944.960836","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"3490","28948.567131","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3491","28948.571027","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3492","28949.178279","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"3493","28952.576508","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3494","28952.580411","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3495","28955.218329","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"3496","28956.587678","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3497","28956.591582","PcsCompu_3c:b5:2b","Broadcast","ARP","60","Who has 10.0.0.1? Tell 10.0.0.2"
"3498","28956.602359","c2:01:78:a0:00:00","PcsCompu_3c:b5:2b","ARP","60","10.0.0.1 is at c2:01:78:a0:00:00"
"3499","28956.608173","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3500","28958.533806","c2:02:59:88:00:00","DEC-MOP-Remote-Console","0x6002","77","DEC DNA Remote Console"
"3501","28959.107254","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"3502","28960.616287","PcsCompu_3c:b5:2b","Broadcast","ARP","60","Who has 10.0.0.3? Tell 10.0.0.2"
"3503","28960.620194","c2:02:59:88:00:00","PcsCompu_3c:b5:2b","ARP","60","10.0.0.3 is at c2:02:59:88:00:00"
"3504","28960.625108","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3505","28960.629987","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3506","28964.635599","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3507","28964.639502","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3508","28965.212178","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"3509","28968.643055","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3510","28968.646917","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3511","28969.290552","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"3512","28972.651662","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3513","28972.654590","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3514","28975.419124","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"3515","28976.658709","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3516","28976.662611","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3517","28979.540404","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"3518","28980.120126","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"3519","28980.667371","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3520","28980.671275","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3521","28984.675100","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3522","28984.678972","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3523","28985.594556","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"3524","28988.683242","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3525","28988.687141","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3526","28989.695316","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"3527","28992.691916","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3528","28992.695786","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3529","28995.845081","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"3530","28996.698801","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3531","28996.702705","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3532","28999.955173","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"3533","29000.707379","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3534","29000.711283","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3535","29004.471500","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"3536","29004.715397","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3537","29004.719299","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3538","29004.873469","fe80::d52e:f184:1366:3ec2","ff02::fb","MDNS","180","Standard query 0x0000 PTR _ftp._tcp.local, ""QM"" question PTR _nfs._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question"
"3539","29004.873469","10.0.0.2","224.0.0.251","MDNS","160","Standard query 0x0000 PTR _ftp._tcp.local, ""QM"" question PTR _nfs._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question"
"3540","29006.059237","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"3541","29008.723326","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3542","29008.727195","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3543","29010.125647","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"3544","29012.730407","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3545","29012.733336","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3546","29016.038550","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"3547","29016.738331","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3548","29016.742205","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3549","29020.288458","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"3550","29020.747170","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3551","29020.751041","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3552","29024.755853","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3553","29024.759729","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3554","29026.244435","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"3555","29028.763248","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3556","29028.767169","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3557","29030.312455","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"3558","29032.771312","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3559","29032.775179","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3560","29036.505976","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"3561","29036.779083","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3562","29036.782986","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3563","29040.540910","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"3564","29040.786829","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3565","29040.790699","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3566","29041.152843","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"3567","29044.795102","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3568","29044.799007","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3569","29046.677994","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"3570","29048.803606","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3571","29048.809420","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3572","29050.755352","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"3573","29052.815228","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3574","29052.819113","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
"3575","29056.823252","PcsCompu_3c:b5:2b","c2:02:59:88:00:00","ARP","60","10.0.0.1 is at 08:00:27:3c:b5:2b"
"3576","29056.827155","PcsCompu_3c:b5:2b","c2:01:78:a0:00:00","ARP","60","10.0.0.3 is at 08:00:27:3c:b5:2b"
